center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_35_34_970.jpg, IMG/left_2016_12_01_13_35_34_970.jpg, IMG/right_2016_12_01_13_35_34_970.jpg, 0.2818362, 0.9855326, 0, 30.1765
IMG/center_2016_12_01_13_35_35_071.jpg, IMG/left_2016_12_01_13_35_35_071.jpg, IMG/right_2016_12_01_13_35_35_071.jpg, 0.2722676, 0.9855326, 0, 30.18221
IMG/center_2016_12_01_13_35_35_172.jpg, IMG/left_2016_12_01_13_35_35_172.jpg, IMG/right_2016_12_01_13_35_35_172.jpg, 0.2626991, 0.9855326, 0, 30.18426
IMG/center_2016_12_01_13_35_35_272.jpg, IMG/left_2016_12_01_13_35_35_272.jpg, IMG/right_2016_12_01_13_35_35_272.jpg, 0.08089697, 0.9855326, 0, 30.18762
IMG/center_2016_12_01_13_35_35_372.jpg, IMG/left_2016_12_01_13_35_35_372.jpg, IMG/right_2016_12_01_13_35_35_372.jpg, 0, 0.9855326, 0, 30.18607
IMG/center_2016_12_01_13_35_35_473.jpg, IMG/left_2016_12_01_13_35_35_473.jpg, IMG/right_2016_12_01_13_35_35_473.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_35_35_574.jpg, IMG/left_2016_12_01_13_35_35_574.jpg, IMG/right_2016_12_01_13_35_35_574.jpg, 0, 0.9855326, 0, 30.11001
IMG/center_2016_12_01_13_35_35_676.jpg, IMG/left_2016_12_01_13_35_35_676.jpg, IMG/right_2016_12_01_13_35_35_676.jpg, 0, 0.9855326, 0, 30.20468
IMG/center_2016_12_01_13_35_35_776.jpg, IMG/left_2016_12_01_13_35_35_776.jpg, IMG/right_2016_12_01_13_35_35_776.jpg, -0.002791043, 0.9855326, 0, 30.0806
IMG/center_2016_12_01_13_35_35_878.jpg, IMG/left_2016_12_01_13_35_35_878.jpg, IMG/right_2016_12_01_13_35_35_878.jpg, -0.0787459, 0.9855326, 0, 30.22551
IMG/center_2016_12_01_13_35_35_979.jpg, IMG/left_2016_12_01_13_35_35_979.jpg, IMG/right_2016_12_01_13_35_35_979.jpg, -0.2211613, 0.9855326, 0, 30.17801
IMG/center_2016_12_01_13_35_36_080.jpg, IMG/left_2016_12_01_13_35_36_080.jpg, IMG/right_2016_12_01_13_35_36_080.jpg, -0.2211613, 0.9855326, 0, 30.18208
IMG/center_2016_12_01_13_35_36_182.jpg, IMG/left_2016_12_01_13_35_36_182.jpg, IMG/right_2016_12_01_13_35_36_182.jpg, -0.2211613, 0.9855326, 0, 30.18411
IMG/center_2016_12_01_13_35_36_283.jpg, IMG/left_2016_12_01_13_35_36_283.jpg, IMG/right_2016_12_01_13_35_36_283.jpg, -0.2116669, 0.9855326, 0, 30.18558
IMG/center_2016_12_01_13_35_36_383.jpg, IMG/left_2016_12_01_13_35_36_383.jpg, IMG/right_2016_12_01_13_35_36_383.jpg, -0.05026283, 0.9855326, 0, 30.18745
IMG/center_2016_12_01_13_35_36_484.jpg, IMG/left_2016_12_01_13_35_36_484.jpg, IMG/right_2016_12_01_13_35_36_484.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_35_36_585.jpg, IMG/left_2016_12_01_13_35_36_585.jpg, IMG/right_2016_12_01_13_35_36_585.jpg, 0, 0.9855326, 0, 30.18683
IMG/center_2016_12_01_13_35_36_686.jpg, IMG/left_2016_12_01_13_35_36_686.jpg, IMG/right_2016_12_01_13_35_36_686.jpg, 0.0617599, 0.9855326, 0, 30.18539
IMG/center_2016_12_01_13_35_36_788.jpg, IMG/left_2016_12_01_13_35_36_788.jpg, IMG/right_2016_12_01_13_35_36_788.jpg, 0.08089697, 0.9855326, 0, 30.1859
IMG/center_2016_12_01_13_35_36_888.jpg, IMG/left_2016_12_01_13_35_36_888.jpg, IMG/right_2016_12_01_13_35_36_888.jpg, 0.0904655, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_35_36_989.jpg, IMG/left_2016_12_01_13_35_36_989.jpg, IMG/right_2016_12_01_13_35_36_989.jpg, 0.0904655, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_37_090.jpg, IMG/left_2016_12_01_13_35_37_090.jpg, IMG/right_2016_12_01_13_35_37_090.jpg, 0.0904655, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_37_191.jpg, IMG/left_2016_12_01_13_35_37_191.jpg, IMG/right_2016_12_01_13_35_37_191.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_35_37_292.jpg, IMG/left_2016_12_01_13_35_37_292.jpg, IMG/right_2016_12_01_13_35_37_292.jpg, 0, 0.9855326, 0, 30.18689
IMG/center_2016_12_01_13_35_37_393.jpg, IMG/left_2016_12_01_13_35_37_393.jpg, IMG/right_2016_12_01_13_35_37_393.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_35_37_494.jpg, IMG/left_2016_12_01_13_35_37_494.jpg, IMG/right_2016_12_01_13_35_37_494.jpg, 0, 0.9855326, 0, 30.18693
IMG/center_2016_12_01_13_35_37_595.jpg, IMG/left_2016_12_01_13_35_37_595.jpg, IMG/right_2016_12_01_13_35_37_595.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_37_697.jpg, IMG/left_2016_12_01_13_35_37_697.jpg, IMG/right_2016_12_01_13_35_37_697.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_37_798.jpg, IMG/left_2016_12_01_13_35_37_798.jpg, IMG/right_2016_12_01_13_35_37_798.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_37_900.jpg, IMG/left_2016_12_01_13_35_37_900.jpg, IMG/right_2016_12_01_13_35_37_900.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_38_001.jpg, IMG/left_2016_12_01_13_35_38_001.jpg, IMG/right_2016_12_01_13_35_38_001.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_38_102.jpg, IMG/left_2016_12_01_13_35_38_102.jpg, IMG/right_2016_12_01_13_35_38_102.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_38_204.jpg, IMG/left_2016_12_01_13_35_38_204.jpg, IMG/right_2016_12_01_13_35_38_204.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_38_305.jpg, IMG/left_2016_12_01_13_35_38_305.jpg, IMG/right_2016_12_01_13_35_38_305.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_38_405.jpg, IMG/left_2016_12_01_13_35_38_405.jpg, IMG/right_2016_12_01_13_35_38_405.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_38_505.jpg, IMG/left_2016_12_01_13_35_38_505.jpg, IMG/right_2016_12_01_13_35_38_505.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_38_606.jpg, IMG/left_2016_12_01_13_35_38_606.jpg, IMG/right_2016_12_01_13_35_38_606.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_35_38_706.jpg, IMG/left_2016_12_01_13_35_38_706.jpg, IMG/right_2016_12_01_13_35_38_706.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_38_808.jpg, IMG/left_2016_12_01_13_35_38_808.jpg, IMG/right_2016_12_01_13_35_38_808.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_38_908.jpg, IMG/left_2016_12_01_13_35_38_908.jpg, IMG/right_2016_12_01_13_35_38_908.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_39_009.jpg, IMG/left_2016_12_01_13_35_39_009.jpg, IMG/right_2016_12_01_13_35_39_009.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_39_110.jpg, IMG/left_2016_12_01_13_35_39_110.jpg, IMG/right_2016_12_01_13_35_39_110.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_39_211.jpg, IMG/left_2016_12_01_13_35_39_211.jpg, IMG/right_2016_12_01_13_35_39_211.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_39_312.jpg, IMG/left_2016_12_01_13_35_39_312.jpg, IMG/right_2016_12_01_13_35_39_312.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_35_39_413.jpg, IMG/left_2016_12_01_13_35_39_413.jpg, IMG/right_2016_12_01_13_35_39_413.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_39_514.jpg, IMG/left_2016_12_01_13_35_39_514.jpg, IMG/right_2016_12_01_13_35_39_514.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_39_614.jpg, IMG/left_2016_12_01_13_35_39_614.jpg, IMG/right_2016_12_01_13_35_39_614.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_39_716.jpg, IMG/left_2016_12_01_13_35_39_716.jpg, IMG/right_2016_12_01_13_35_39_716.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_39_816.jpg, IMG/left_2016_12_01_13_35_39_816.jpg, IMG/right_2016_12_01_13_35_39_816.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_39_918.jpg, IMG/left_2016_12_01_13_35_39_918.jpg, IMG/right_2016_12_01_13_35_39_918.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_40_019.jpg, IMG/left_2016_12_01_13_35_40_019.jpg, IMG/right_2016_12_01_13_35_40_019.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_40_119.jpg, IMG/left_2016_12_01_13_35_40_119.jpg, IMG/right_2016_12_01_13_35_40_119.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_35_40_222.jpg, IMG/left_2016_12_01_13_35_40_222.jpg, IMG/right_2016_12_01_13_35_40_222.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_40_323.jpg, IMG/left_2016_12_01_13_35_40_323.jpg, IMG/right_2016_12_01_13_35_40_323.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_40_424.jpg, IMG/left_2016_12_01_13_35_40_424.jpg, IMG/right_2016_12_01_13_35_40_424.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_40_525.jpg, IMG/left_2016_12_01_13_35_40_525.jpg, IMG/right_2016_12_01_13_35_40_525.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_35_40_625.jpg, IMG/left_2016_12_01_13_35_40_625.jpg, IMG/right_2016_12_01_13_35_40_625.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_40_726.jpg, IMG/left_2016_12_01_13_35_40_726.jpg, IMG/right_2016_12_01_13_35_40_726.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_40_827.jpg, IMG/left_2016_12_01_13_35_40_827.jpg, IMG/right_2016_12_01_13_35_40_827.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_40_928.jpg, IMG/left_2016_12_01_13_35_40_928.jpg, IMG/right_2016_12_01_13_35_40_928.jpg, 0, 0.9855326, 0, 30.18697
IMG/center_2016_12_01_13_35_41_029.jpg, IMG/left_2016_12_01_13_35_41_029.jpg, IMG/right_2016_12_01_13_35_41_029.jpg, 0, 0.9855326, 0, 30.18693
IMG/center_2016_12_01_13_35_41_131.jpg, IMG/left_2016_12_01_13_35_41_131.jpg, IMG/right_2016_12_01_13_35_41_131.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_41_233.jpg, IMG/left_2016_12_01_13_35_41_233.jpg, IMG/right_2016_12_01_13_35_41_233.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_35_41_333.jpg, IMG/left_2016_12_01_13_35_41_333.jpg, IMG/right_2016_12_01_13_35_41_333.jpg, 0, 0.9855326, 0, 30.18698
IMG/center_2016_12_01_13_35_41_433.jpg, IMG/left_2016_12_01_13_35_41_433.jpg, IMG/right_2016_12_01_13_35_41_433.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_41_535.jpg, IMG/left_2016_12_01_13_35_41_535.jpg, IMG/right_2016_12_01_13_35_41_535.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_41_636.jpg, IMG/left_2016_12_01_13_35_41_636.jpg, IMG/right_2016_12_01_13_35_41_636.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_41_736.jpg, IMG/left_2016_12_01_13_35_41_736.jpg, IMG/right_2016_12_01_13_35_41_736.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_41_837.jpg, IMG/left_2016_12_01_13_35_41_837.jpg, IMG/right_2016_12_01_13_35_41_837.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_41_937.jpg, IMG/left_2016_12_01_13_35_41_937.jpg, IMG/right_2016_12_01_13_35_41_937.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_42_039.jpg, IMG/left_2016_12_01_13_35_42_039.jpg, IMG/right_2016_12_01_13_35_42_039.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_42_139.jpg, IMG/left_2016_12_01_13_35_42_139.jpg, IMG/right_2016_12_01_13_35_42_139.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_42_241.jpg, IMG/left_2016_12_01_13_35_42_241.jpg, IMG/right_2016_12_01_13_35_42_241.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_42_342.jpg, IMG/left_2016_12_01_13_35_42_342.jpg, IMG/right_2016_12_01_13_35_42_342.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_35_42_444.jpg, IMG/left_2016_12_01_13_35_42_444.jpg, IMG/right_2016_12_01_13_35_42_444.jpg, 0, 0.9855326, 0, 30.18696
IMG/center_2016_12_01_13_35_42_545.jpg, IMG/left_2016_12_01_13_35_42_545.jpg, IMG/right_2016_12_01_13_35_42_545.jpg, 0, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_35_42_646.jpg, IMG/left_2016_12_01_13_35_42_646.jpg, IMG/right_2016_12_01_13_35_42_646.jpg, 0, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_35_42_746.jpg, IMG/left_2016_12_01_13_35_42_746.jpg, IMG/right_2016_12_01_13_35_42_746.jpg, 0.05219137, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_35_42_846.jpg, IMG/left_2016_12_01_13_35_42_846.jpg, IMG/right_2016_12_01_13_35_42_846.jpg, 0.1191711, 0.9855326, 0, 30.18478
IMG/center_2016_12_01_13_35_42_948.jpg, IMG/left_2016_12_01_13_35_42_948.jpg, IMG/right_2016_12_01_13_35_42_948.jpg, 0.1191711, 0.9855326, 0, 30.18583
IMG/center_2016_12_01_13_35_43_048.jpg, IMG/left_2016_12_01_13_35_43_048.jpg, IMG/right_2016_12_01_13_35_43_048.jpg, 0.100034, 0.9855326, 0, 30.18684
IMG/center_2016_12_01_13_35_43_149.jpg, IMG/left_2016_12_01_13_35_43_149.jpg, IMG/right_2016_12_01_13_35_43_149.jpg, 0.0904655, 0.9855326, 0, 30.18708
IMG/center_2016_12_01_13_35_43_251.jpg, IMG/left_2016_12_01_13_35_43_251.jpg, IMG/right_2016_12_01_13_35_43_251.jpg, 0, 0.9855326, 0, 30.18681
IMG/center_2016_12_01_13_35_43_351.jpg, IMG/left_2016_12_01_13_35_43_351.jpg, IMG/right_2016_12_01_13_35_43_351.jpg, 0, 0.9855326, 0, 30.18709
IMG/center_2016_12_01_13_35_43_452.jpg, IMG/left_2016_12_01_13_35_43_452.jpg, IMG/right_2016_12_01_13_35_43_452.jpg, 0, 0.9855326, 0, 30.18712
IMG/center_2016_12_01_13_35_43_553.jpg, IMG/left_2016_12_01_13_35_43_553.jpg, IMG/right_2016_12_01_13_35_43_553.jpg, 0, 0.9855326, 0, 30.18713
IMG/center_2016_12_01_13_35_43_654.jpg, IMG/left_2016_12_01_13_35_43_654.jpg, IMG/right_2016_12_01_13_35_43_654.jpg, 0, 0.9855326, 0, 30.16938
IMG/center_2016_12_01_13_35_43_757.jpg, IMG/left_2016_12_01_13_35_43_757.jpg, IMG/right_2016_12_01_13_35_43_757.jpg, 0, 0.9855326, 0, 30.1918
IMG/center_2016_12_01_13_35_43_858.jpg, IMG/left_2016_12_01_13_35_43_858.jpg, IMG/right_2016_12_01_13_35_43_858.jpg, 0, 0.9855326, 0, 30.1458
IMG/center_2016_12_01_13_35_43_958.jpg, IMG/left_2016_12_01_13_35_43_958.jpg, IMG/right_2016_12_01_13_35_43_958.jpg, 0, 0.9855326, 0, 30.19118
IMG/center_2016_12_01_13_35_44_060.jpg, IMG/left_2016_12_01_13_35_44_060.jpg, IMG/right_2016_12_01_13_35_44_060.jpg, 0, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_35_44_161.jpg, IMG/left_2016_12_01_13_35_44_161.jpg, IMG/right_2016_12_01_13_35_44_161.jpg, 0, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_35_44_261.jpg, IMG/left_2016_12_01_13_35_44_261.jpg, IMG/right_2016_12_01_13_35_44_261.jpg, 0.01391724, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_35_44_363.jpg, IMG/left_2016_12_01_13_35_44_363.jpg, IMG/right_2016_12_01_13_35_44_363.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_35_44_464.jpg, IMG/left_2016_12_01_13_35_44_464.jpg, IMG/right_2016_12_01_13_35_44_464.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_44_566.jpg, IMG/left_2016_12_01_13_35_44_566.jpg, IMG/right_2016_12_01_13_35_44_566.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_35_44_667.jpg, IMG/left_2016_12_01_13_35_44_667.jpg, IMG/right_2016_12_01_13_35_44_667.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_44_768.jpg, IMG/left_2016_12_01_13_35_44_768.jpg, IMG/right_2016_12_01_13_35_44_768.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_44_869.jpg, IMG/left_2016_12_01_13_35_44_869.jpg, IMG/right_2016_12_01_13_35_44_869.jpg, 0.0904655, 0.9855326, 0, 30.18419
IMG/center_2016_12_01_13_35_44_970.jpg, IMG/left_2016_12_01_13_35_44_970.jpg, IMG/right_2016_12_01_13_35_44_970.jpg, 0.0904655, 0.9855326, 0, 30.18561
IMG/center_2016_12_01_13_35_45_072.jpg, IMG/left_2016_12_01_13_35_45_072.jpg, IMG/right_2016_12_01_13_35_45_072.jpg, 0.0904655, 0.9855326, 0, 30.18606
IMG/center_2016_12_01_13_35_45_174.jpg, IMG/left_2016_12_01_13_35_45_174.jpg, IMG/right_2016_12_01_13_35_45_174.jpg, 0.0904655, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_35_45_275.jpg, IMG/left_2016_12_01_13_35_45_275.jpg, IMG/right_2016_12_01_13_35_45_275.jpg, 0, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_35_45_376.jpg, IMG/left_2016_12_01_13_35_45_376.jpg, IMG/right_2016_12_01_13_35_45_376.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_35_45_476.jpg, IMG/left_2016_12_01_13_35_45_476.jpg, IMG/right_2016_12_01_13_35_45_476.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_45_576.jpg, IMG/left_2016_12_01_13_35_45_576.jpg, IMG/right_2016_12_01_13_35_45_576.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_45_677.jpg, IMG/left_2016_12_01_13_35_45_677.jpg, IMG/right_2016_12_01_13_35_45_677.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_45_779.jpg, IMG/left_2016_12_01_13_35_45_779.jpg, IMG/right_2016_12_01_13_35_45_779.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_45_882.jpg, IMG/left_2016_12_01_13_35_45_882.jpg, IMG/right_2016_12_01_13_35_45_882.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_45_982.jpg, IMG/left_2016_12_01_13_35_45_982.jpg, IMG/right_2016_12_01_13_35_45_982.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_46_084.jpg, IMG/left_2016_12_01_13_35_46_084.jpg, IMG/right_2016_12_01_13_35_46_084.jpg, 0, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_35_46_191.jpg, IMG/left_2016_12_01_13_35_46_191.jpg, IMG/right_2016_12_01_13_35_46_191.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_35_46_293.jpg, IMG/left_2016_12_01_13_35_46_293.jpg, IMG/right_2016_12_01_13_35_46_293.jpg, 0, 0.9855326, 0, 30.1867
IMG/center_2016_12_01_13_35_46_394.jpg, IMG/left_2016_12_01_13_35_46_394.jpg, IMG/right_2016_12_01_13_35_46_394.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_46_494.jpg, IMG/left_2016_12_01_13_35_46_494.jpg, IMG/right_2016_12_01_13_35_46_494.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_46_596.jpg, IMG/left_2016_12_01_13_35_46_596.jpg, IMG/right_2016_12_01_13_35_46_596.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_46_697.jpg, IMG/left_2016_12_01_13_35_46_697.jpg, IMG/right_2016_12_01_13_35_46_697.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_46_798.jpg, IMG/left_2016_12_01_13_35_46_798.jpg, IMG/right_2016_12_01_13_35_46_798.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_46_900.jpg, IMG/left_2016_12_01_13_35_46_900.jpg, IMG/right_2016_12_01_13_35_46_900.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_47_002.jpg, IMG/left_2016_12_01_13_35_47_002.jpg, IMG/right_2016_12_01_13_35_47_002.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_47_104.jpg, IMG/left_2016_12_01_13_35_47_104.jpg, IMG/right_2016_12_01_13_35_47_104.jpg, 0.01391724, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_35_47_206.jpg, IMG/left_2016_12_01_13_35_47_206.jpg, IMG/right_2016_12_01_13_35_47_206.jpg, 0.0904655, 0.9855326, 0, 30.18482
IMG/center_2016_12_01_13_35_47_307.jpg, IMG/left_2016_12_01_13_35_47_307.jpg, IMG/right_2016_12_01_13_35_47_307.jpg, 0.0904655, 0.9855326, 0, 30.18566
IMG/center_2016_12_01_13_35_47_409.jpg, IMG/left_2016_12_01_13_35_47_409.jpg, IMG/right_2016_12_01_13_35_47_409.jpg, 0.1574452, 0.9855326, 0, 30.18407
IMG/center_2016_12_01_13_35_47_510.jpg, IMG/left_2016_12_01_13_35_47_510.jpg, IMG/right_2016_12_01_13_35_47_510.jpg, 0.1574452, 0.9855326, 0, 30.18525
IMG/center_2016_12_01_13_35_47_611.jpg, IMG/left_2016_12_01_13_35_47_611.jpg, IMG/right_2016_12_01_13_35_47_611.jpg, 0.0904655, 0.9855326, 0, 30.18721
IMG/center_2016_12_01_13_35_47_711.jpg, IMG/left_2016_12_01_13_35_47_711.jpg, IMG/right_2016_12_01_13_35_47_711.jpg, 0, 0.9855326, 0, 30.18631
IMG/center_2016_12_01_13_35_47_812.jpg, IMG/left_2016_12_01_13_35_47_812.jpg, IMG/right_2016_12_01_13_35_47_812.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_47_915.jpg, IMG/left_2016_12_01_13_35_47_915.jpg, IMG/right_2016_12_01_13_35_47_915.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_35_48_016.jpg, IMG/left_2016_12_01_13_35_48_016.jpg, IMG/right_2016_12_01_13_35_48_016.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_48_117.jpg, IMG/left_2016_12_01_13_35_48_117.jpg, IMG/right_2016_12_01_13_35_48_117.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_35_48_218.jpg, IMG/left_2016_12_01_13_35_48_218.jpg, IMG/right_2016_12_01_13_35_48_218.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_48_318.jpg, IMG/left_2016_12_01_13_35_48_318.jpg, IMG/right_2016_12_01_13_35_48_318.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_48_420.jpg, IMG/left_2016_12_01_13_35_48_420.jpg, IMG/right_2016_12_01_13_35_48_420.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_48_520.jpg, IMG/left_2016_12_01_13_35_48_520.jpg, IMG/right_2016_12_01_13_35_48_520.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_48_620.jpg, IMG/left_2016_12_01_13_35_48_620.jpg, IMG/right_2016_12_01_13_35_48_620.jpg, 0, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_35_48_721.jpg, IMG/left_2016_12_01_13_35_48_721.jpg, IMG/right_2016_12_01_13_35_48_721.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_35_48_821.jpg, IMG/left_2016_12_01_13_35_48_821.jpg, IMG/right_2016_12_01_13_35_48_821.jpg, 0.0904655, 0.9855326, 0, 30.1846
IMG/center_2016_12_01_13_35_48_922.jpg, IMG/left_2016_12_01_13_35_48_922.jpg, IMG/right_2016_12_01_13_35_48_922.jpg, 0.1287396, 0.9855326, 0, 30.18438
IMG/center_2016_12_01_13_35_49_023.jpg, IMG/left_2016_12_01_13_35_49_023.jpg, IMG/right_2016_12_01_13_35_49_023.jpg, 0.1287396, 0.9855326, 0, 30.18546
IMG/center_2016_12_01_13_35_49_125.jpg, IMG/left_2016_12_01_13_35_49_125.jpg, IMG/right_2016_12_01_13_35_49_125.jpg, 0.1287396, 0.9855326, 0, 30.18587
IMG/center_2016_12_01_13_35_49_226.jpg, IMG/left_2016_12_01_13_35_49_226.jpg, IMG/right_2016_12_01_13_35_49_226.jpg, 0.07132844, 0.9855326, 0, 30.1871
IMG/center_2016_12_01_13_35_49_328.jpg, IMG/left_2016_12_01_13_35_49_328.jpg, IMG/right_2016_12_01_13_35_49_328.jpg, 0, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_35_49_431.jpg, IMG/left_2016_12_01_13_35_49_431.jpg, IMG/right_2016_12_01_13_35_49_431.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_35_49_531.jpg, IMG/left_2016_12_01_13_35_49_531.jpg, IMG/right_2016_12_01_13_35_49_531.jpg, 0, 0.9855326, 0, 30.18645
IMG/center_2016_12_01_13_35_49_633.jpg, IMG/left_2016_12_01_13_35_49_633.jpg, IMG/right_2016_12_01_13_35_49_633.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_35_49_734.jpg, IMG/left_2016_12_01_13_35_49_734.jpg, IMG/right_2016_12_01_13_35_49_734.jpg, 0, 0.9855326, 0, 30.18663
